대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동
경기도 수원시 팔달구 팔달로1가 11-10번지,41115,12000,0,11,10,10841168457.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로 808-1 (팔달로1가),,,,,0,411153000000.0,12001.0,0.0,808.0,1.0,,0,주건축물,0.0,255.47,0.0,971.77,759.9,0.0,21,철근콘크리트구조,라멘조,4000,제2종근린생활시설,근린생활시설,10.0,(철근)콘크리트,슬라브,0,0,0.0,3,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19800429,,19810313,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 12-1번지,41115,12000,0,12,1,10841185753.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로800번길 6 (팔달로1가),,,,,1,411154000000.0,12001.0,0.0,6.0,,,0,주건축물,157.7,124.33,78.84,669.76,545.43,345.87,21,철근콘크리트구조,라멘조,4000,제2종근린생활시설,"판매시설, 위락시설",10.0,(철근)콘크리트,슬라브,0,0,0.0,5,1,0,0,0,0.0,669.76,0,0.0,0,0.0,0,0.0,0,0.0,19800512,,19801125,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 12-3번지,41115,12000,0,12,3,10841100000000.0,2,집합,3,표제부,경기도 수원시 팔달구 정조로 800-3 (팔달로1가),,,,,0,411153000000.0,12001.0,0.0,800.0,3.0,,0,주건축물,259.2,174.6,67.36,818.77,818.77,315.88,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,"도시형생활주택 원룸형, 다세대주택, 근린생활시설",10.0,(철근)콘크리트,(철근)콘크리트,11,0,17.9,6,0,1,0,0,0.0,818.77,0,0.0,0,0.0,7,80.5,1,11.5,20130611,20150610,20150827,2013,3770030.0,건축과,1101.0,신축허가,2,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 12-5번지,41115,12000,0,12,5,10841171401.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로800번길 2 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,2.0,,,0,주건축물,155.0,120.66,77.85,551.07,447.27,288.56,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10.0,(철근)콘크리트,슬라브,0,0,0.0,4,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19700429,,19710515,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 12-6번지,41115,12000,0,12,6,10841170243.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로 800-7 (팔달로1가),,,,,0,411153000000.0,12001.0,0.0,800.0,7.0,,0,주건축물,83.6,66.71,79.8,133.42,133.42,159.59,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,"근린생활시설, 주택",10.0,(철근)콘크리트,슬라브,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19750307,,19750712,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 21번지,41115,12000,0,21,0,10841183825.0,1,일반,2,일반건축물,,,,,,0,,,0.0,,,,0,주건축물,0.0,30.38,0.0,30.38,30.38,0.0,51,일반목구조,목조,1000,단독주택,주택,20.0,기와,와즙평가건,0,1,0.0,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,19550729,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매핑실패
경기도 수원시 팔달구 팔달로1가 25번지,41115,12000,0,25,0,10841175833.0,1,일반,2,일반건축물,,,,,,0,,,0.0,,,,0,주건축물,0.0,138.51,0.0,355.33,341.28,0.0,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10.0,(철근)콘크리트,슬라브,0,0,0.0,3,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19680306,,19680712,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매핑실패
경기도 수원시 팔달구 팔달로1가 28번지,41115,12000,0,28,0,10841176985.0,1,일반,2,일반건축물,,,,,,0,,,0.0,,,,0,주건축물,0.0,28.26,0.0,28.26,28.26,0.0,51,일반목구조,목조,1000,단독주택,주택,20.0,기와,와즙평가건,0,1,0.0,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,19551120,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,매핑실패
경기도 수원시 팔달구 팔달로1가 45번지,41115,12000,0,45,0,10841182023.0,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로8번길 36-7 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,36.0,7.0,,0,주건축물,187.0,148.2,79.25,452.5,296.4,158.5,11,벽돌구조,연와조,4000,제2종근린생활시설,근린생활시설,10.0,(철근)콘크리트,슬라브,0,0,0.0,3,1,0,0,0,0.0,0.0,0,0.0,0,213.0,0,0.0,0,0.0,19800529,,19801031,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 46-1번지,41115,12000,0,46,1,10841178686.0,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로8번길 36-1 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,36.0,1.0,,0,주건축물,119.0,85.45,71.81,327.23,252.06,211.82,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,"근린생활시설, 위락시설",10.0,(철근)콘크리트,슬라브,0,0,0.0,3,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19700702,,19710115,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 47-1번지,41115,12000,0,47,1,10841176953.0,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로8번길 40 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,40.0,0.0,,0,주건축물,235.0,224.4,95.45,611.81,448.8,190.98,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,근린생활시설,10.0,(철근)콘크리트,슬라브,0,0,0.0,2,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19700708,,19701125,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 48-1번지,41115,12000,0,48,1,10841173145.0,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로8번길 46 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,46.0,0.0,,0,주건축물,116.0,97.22,83.81,384.92,350.11,301.82,21,철근콘크리트구조,철근콘크리트조,15000,숙박시설,근린생활시설,10.0,(철근)콘크리트,슬라브,0,1,0.0,4,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19760313,,19760830,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 50번지,41115,12000,0,50,0,10841100000000.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로800번길 16 (팔달로1가),,,,,1,411154000000.0,12001.0,0.0,16.0,0.0,,0,주건축물,170.0,128.61,75.65,329.56,329.56,193.86,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,10.9,3,0,0,0,0,0.0,329.56,0,0.0,0,0.0,2,23.0,0,0.0,20160111,20160429,20160912,2016,3770030.0,건축과,1101.0,신축허가,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 51-2번지,41115,12000,0,51,2,10841173180.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로800번길 12 (팔달로1가),,,,,1,411154000000.0,12001.0,0.0,12.0,0.0,,0,주건축물,0.0,101.6,0.0,496.9,401.33,0.0,21,철근콘크리트구조,라멘조,15000,숙박시설,숙박업소,10.0,(철근)콘크리트,슬라브,0,1,0.0,4,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19820402,,19831219,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 51-3번지,41115,12000,0,51,3,10841180043.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로800번길 12 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,12.0,,,0,주건축물,0.0,111.7,0.0,331.47,331.47,0.0,21,철근콘크리트구조,"철근콘크리트조, 연와조",3000,제1종근린생활시설,점포,10.0,(철근)콘크리트,스라부즙삼층건,0,1,0.0,3,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,19660520,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 52-2번지,41115,12000,0,52,2,10841178164.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로800번길 10 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,10.0,0.0,,0,주건축물,169.0,103.84,61.44,103.84,103.84,61.44,51,일반목구조,목조,4000,제2종근린생활시설,근린생활시설,90.0,기타지붕,"와즙평가건, 스라부즙평가건",0,0,4.5,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,19601020,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 56-3번지,41115,12000,0,56,3,10841169858.0,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡대로8번길 42 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,42.0,0.0,,0,주건축물,112.0,69.14,61.73,129.08,129.08,115.25,31,일반철골구조,철골조,1000,단독주택,단독주택[2가구],10.0,(철근)콘크리트,평슬라브,0,2,7.1,2,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20001109,20010701,20010913,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 64-1번지,41115,12000,0,64,1,10841171239.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로800번길 6-3 (팔달로1가),,,,,1,411154000000.0,12001.0,0.0,6.0,3.0,,0,주건축물,0.0,168.6,0.0,168.6,168.6,0.0,51,일반목구조,목조,4000,제2종근린생활시설,영업소,20.0,기와,와즙평가건,0,0,0.0,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,19550501,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 65-2번지,41115,12000,0,65,2,10841168910.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로800번길 8-8 (팔달로1가),,,,,1,411154000000.0,12001.0,0.0,8.0,8.0,,0,주건축물,0.0,115.8,0.0,239.97,224.1,0.0,11,벽돌구조,연와조,15000,숙박시설,여관,10.0,(철근)콘크리트,슬라브,0,0,0.0,2,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19771019,,19780121,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 66번지,41115,12000,0,66,0,10841168805.0,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달문로3번길 37 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,37.0,0.0,,0,주건축물,1290.0,102.98,7.98,301.56,301.56,23.38,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,위락시설,10.0,(철근)콘크리트,슬라브,0,1,0.0,3,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19740329,,19741230,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 67-2번지,41115,12000,0,67,2,10841187094.0,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달문로3번길 35 (팔달로1가),,,,,1,411154000000.0,12001.0,0.0,35.0,0.0,,0,주건축물,119.0,94.92,79.76,185.44,185.44,155.83,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10.0,(철근)콘크리트,슬라브,0,0,9.8,2,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19940404,19940416,19940805,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 67-3번지,41115,12000,0,67,3,10841182079.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로796번길 11 (팔달로1가),,,,,1,411154000000.0,12001.0,0.0,11.0,0.0,,0,주건축물,0.0,62.21,0.0,107.2,107.2,0.0,11,벽돌구조,시멘트벽돌조,15000,숙박시설,여관,10.0,(철근)콘크리트,스라부즙,0,0,0.0,2,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19720504,,19720918,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 68번지,41115,12000,0,68,0,1e+21,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달문로3번길 31 (팔달로1가),팔달상가,,,,1,411154000000.0,12001.0,0.0,31.0,0.0,,0,주건축물,180.0,127.48,70.82,127.48,127.48,70.82,31,일반철골구조,일반철골구조,3000,제1종근린생활시설,"휴게음식점, 소매점,제2근린생활시설(일반음식점)",90.0,기타지붕,"경사지붕, 금속기와",0,0,5.8,1,0,0,0,0,0.0,127.48,0,0.0,0,0.0,0,0.0,1,12.5,20230314,20230715,20231205,2023,3770030.0,건축과,1101.0,신축허가,3,,0.0,0.0,,0.0,,0,20231214,1.0,Ⅶ - 0.168g,행궁동
경기도 수원시 팔달구 팔달로1가 69번지,41115,12000,0,69,0,10841181143.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로796번길 11 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,11.0,0.0,,0,주건축물,0.0,111.47,0.0,283.6,283.6,0.0,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,영업소,90.0,기타지붕,"스라브즙이층건, 스라브즙삼층건",0,0,0.0,3,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,19660704,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 70-1번지,41115,12000,0,70,1,10841187477.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로800번길 6-7 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,6.0,7.0,,0,주건축물,0.0,94.04,0.0,345.17,258.49,0.0,21,철근콘크리트구조,라멘조,4000,제2종근린생활시설,"근린생활시설, 주택",10.0,(철근)콘크리트,슬라브,0,1,0.0,3,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19810421,,19811030,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 70-2번지,41115,12000,0,70,2,10841182012.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로796번길 9 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,9.0,0.0,,0,주건축물,0.0,64.23,0.0,92.1,92.1,0.0,11,벽돌구조,목조,4000,제2종근린생활시설,대중음식점,90.0,기타지붕,"와즙평가건, 스라부즙이층건",0,0,0.0,2,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,19550201,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 71-1번지,41115,12000,0,71,1,10841186383.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로800번길 6-5 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,6.0,5.0,,0,주건축물,0.0,84.73,0.0,308.74,235.05,0.0,21,철근콘크리트구조,라멘조,3000,제1종근린생활시설,"근린생활시설, 주택",10.0,(철근)콘크리트,슬라브,0,1,0.0,3,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19810421,,19811030,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 73-2번지,41115,12000,0,73,2,10841176599.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로801번길 2 (팔달로1가),SUN TOWER,,,,0,411154000000.0,12001.0,0.0,2.0,,,0,주건축물,164.0,117.45,71.62,550.67,428.28,261.15,21,철근콘크리트구조,"라멘조, 경량철골조",4000,제2종근린생활시설,"근린생활시설, 위락시설, 창고시설",90.0,기타지붕,"슬라브, 경량판넬",0,0,0.0,4,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19830901,,19840328,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 74번지,41115,12000,0,74,0,10841168226.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로801번길 10 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,10.0,,A동,0,주건축물,0.0,106.55,0.0,444.68,345.31,0.0,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,15.4,4,1,0,0,0,0.0,444.68,0,0.0,0,0.0,1,11.5,0,0.0,19781216,,19790723,2006,3770030.0,건축과,1108.0,용도변경허가,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 74번지,41115,12000,0,74,0,10841168225.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로801번길 10 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,10.0,,B동,0,주건축물,0.0,117.79,0.0,311.17,229.19,0.0,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,근린생활시설,10.0,(철근)콘크리트,(철근)콘크리트,0,0,9.0,2,1,0,0,0,0.0,311.17,0,0.0,0,0.0,1,11.5,0,0.0,19781216,,19790723,2006,3770030.0,건축과,1108.0,용도변경허가,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 76번지,41115,12000,0,76,0,10841173641.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로801번길 16 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,16.0,0.0,,0,주건축물,0.0,76.86,0.0,76.86,76.86,0.0,51,일반목구조,목조,1000,단독주택,주택,20.0,기와,와즙평가건,0,1,0.0,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 77번지,41115,12000,0,77,0,10841186380.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로801번길 18 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,18.0,0.0,,0,주건축물,0.0,49.69,0.0,49.69,49.69,0.0,51,일반목구조,목조,1000,단독주택,주택,20.0,기와,와즙평가건,0,1,0.0,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,19420705,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 78번지,41115,12000,0,78,0,10841177039.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로801번길 20 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,20.0,0.0,,0,주건축물,224.0,136.62,60.99,599.58,491.58,219.46,21,철근콘크리트구조,라멘조,1000,단독주택,"단독주택[8가구], 제1종근린생활시설",10.0,(철근)콘크리트,슬라브,0,8,13.2,4,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,23.0,19910719,,19911113,,,,,,2,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 79번지,41115,12000,0,79,0,10841171164.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로801번길 22-6 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,22.0,6.0,,0,주건축물,0.0,72.99,0.0,72.99,72.99,0.0,51,일반목구조,목조,1000,단독주택,주택,90.0,기타지붕,옥단즙평가건,0,1,0.0,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,19380310,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 80번지,41115,12000,0,80,0,10841178348.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로801번길 22-8 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,22.0,8.0,,0,주건축물,0.0,39.67,0.0,39.67,39.67,0.0,51,일반목구조,목조,1000,단독주택,주택,90.0,기타지붕,초즙평가건,0,1,0.0,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 81번지,41115,12000,0,81,0,10841100000000.0,2,집합,3,표제부,경기도 수원시 팔달구 정조로801번길 12 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,12.0,,,0,주건축물,720.0,470.99,65.4153,2709.12,1806.08,250.84,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,"공동주택[도시형생활주택(원룸형)-47세대], 근린생활시설",10.0,(철근)콘크리트,(철근)콘크리트,47,0,13.8,4,2,1,0,0,0.0,2709.12,0,0.0,0,0.0,17,0.0,0,0.0,20030627,20031002,20040729,,,,,,1,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 84번지,41115,12000,0,84,0,10841178732.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로801번길 22-10 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,22.0,10.0,,0,주건축물,0.0,176.03,0.0,394.87,352.06,0.0,21,철근콘크리트구조,라멘조,4000,제2종근린생활시설,도서실,10.0,(철근)콘크리트,슬라브,0,0,0.0,2,1,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19770504,,19771224,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 86번지,41115,12000,0,86,0,10841168094.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로805번길 7 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,7.0,0.0,B동,0,주건축물,0.0,117.36,0.0,266.69,234.72,0.0,21,철근콘크리트구조,라멘조,3000,제1종근린생활시설,근린생활시설,10.0,(철근)콘크리트,슬라브,0,0,0.0,2,1,0,0,0,0.0,266.69,0,0.0,0,0.0,0,0.0,0,0.0,,,19800607,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 86번지,41115,12000,0,86,0,10841168095.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로805번길 7 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,7.0,0.0,A동,0,주건축물,0.0,61.59,0.0,120.63,110.75,0.0,11,벽돌구조,연와조,1000,단독주택,주택,10.0,(철근)콘크리트,슬라브,0,1,0.0,2,1,0,0,0,0.0,120.63,0,0.0,0,0.0,0,0.0,0,0.0,19770310,,19770913,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
경기도 수원시 팔달구 팔달로1가 87번지,41115,12000,0,87,0,10841186930.0,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로801번길 6-1 (팔달로1가),,,,,0,411154000000.0,12001.0,0.0,6.0,1.0,,0,주건축물,0.0,162.09,0.0,162.09,162.09,0.0,51,일반목구조,"목조, 조적조",4000,제2종근린생활시설,근린생활시설,90.0,기타지붕,"세와즙평가건, 스라브",0,0,0.0,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,0,,0.0,0.0,,0.0,,0,20220909,0.0,,행궁동
